79,26,27,82,25,26,20,2,113,52,55,39,156,42,58,63,66,73,subjek2
79,27,28,82,27,27,19,3,114,51,54,40,154,43,57,61,64,71,subjek2
79,27,26,81,26,27,18,4,116,51,54,42,158,45,57,63,64,73,subjek2
78,27,26,80,26,27,20,2,115,51,53,41,155,44,56,62,64,72,subjek2
82,26,24,80,24,25,26,19,107,57,50,43,171,45,71,75,62,67,subjek3
82,27,25,80,24,25,21,11,106,56,50,42,171,44,73,75,63,67,subjek3
82,25,24,80,23,24,17,7,108,55,48,42,171,43,72,75,62,67,subjek3
82,24,22,79,21,22,20,11,106,57,49,42,170,43,73,76,60,66,subjek3
91,35,33,96,33,35,29,18,134,54,57,41,172,45,63,66,72,77,subjek4
91,35,32,97,34,34,26,20,135,53,56,43,170,46,62,66,69,74,subjek4
92,37,32,98,35,34,23,17,138,53,54,43,171,46,64,68,68,73,subjek4
91,36,32,99,35,34,22,14,139,50,54,44,176,48,64,70,70,78,subjek4
90,34,35,94,35,35,3,4,108,65,67,45,181,50,75,71,80,77,subjek5
90,36,35,94,36,35,0,1,107,65,67,47,183,51,74,70,80,78,subjek5
90,36,37,94,36,37,4,1,108,64,68,44,183,48,74,70,83,81,subjek5
90,37,37,96,37,37,1,0,109,63,68,42,182,48,75,71,82,81,subjek5
96,34,36,97,34,36,34,43,104,74,72,54,205,57,81,72,86,81,subjek6
95,9,9,95,8,8,42,49,103,76,68,50,200,55,83,81,80,79,subjek6
93,27,26,95,27,26,46,38,108,72,68,48,197,52,80,79,81,84,subjek6
95,10,10,95,11,10,42,35,102,71,67,49,195,54,79,77,81,83,subjek6
80,28,28,81,28,29,32,9,116,52,54,41,154,44,61,56,70,67,subjek7
78,27,28,81,27,28,34,9,114,52,53,40,152,43,59,54,70,67,subjek7
77,22,23,78,21,21,34,8,114,50,53,41,150,44,59,53,67,65,subjek7
79,27,26,81,26,26,34,9,113,51,54,41,150,44,60,53,69,65,subjek7
84,28,26,91,25,26,13,39,133,58,54,52,180,55,67,69,68,67,subjek8
87,31,30,94,30,29,14,39,133,58,54,51,179,54,66,69,70,68,subjek8
89,32,31,97,30,30,13,35,131,59,54,51,179,54,64,68,72,70,subjek8
89,35,34,91,34,34,10,33,133,57,55,50,181,54,66,72,74,74,subjek8
74,20,21,75,21,21,70,9,104,59,64,41,155,44,61,61,69,73,subjek9
75,18,18,76,18,17,67,10,104,59,65,41,157,45,61,61,70,75,subjek9
75,25,25,77,25,24,70,9,103,59,65,43,156,45,62,59,70,73,subjek9
73,9,11,78,9,9,68,11,101,58,66,42,157,45,62,59,71,73,subjek9
90,24,25,92,24,24,25,60,92,75,74,47,188,53,87,75,84,70,subjek10
90,24,24,91,23,23,23,62,93,77,76,48,188,53,85,74,85,70,subjek10
90,24,25,92,24,25,23,60,96,76,76,48,189,53,83,77,84,72,subjek10
91,23,24,90,23,24,23,63,95,74,74,47,193,52,83,79,82,73,subjek10
78,30,29,77,28,31,9,14,109,46,43,39,131,43,56,60,54,60,subjek1
94,32,30,92,31,30,11,18,133,53,52,49,162,55,66,70,66,72,subjek1
97,31,28,94,31,30,10,16,135,54,50,47,162,53,69,71,65,71,subjek1
94,32,29,93,31,30,9,18,133,54,50,48,159,53,68,70,63,67,subjek1
79,29,27,78,27,27,43,31,103,56,59,41,146,46,68,56,65,61,subjek12
79,29,29,79,28,27,42,32,105,56,58,42,147,46,68,56,66,62,subjek12
80,30,29,80,29,29,40,30,106,56,59,41,147,46,69,58,66,61,subjek12
79,30,29,78,28,29,43,34,103,56,59,42,148,46,68,55,68,64,subjek12
89,30,29,93,29,30,6,20,123,61,70,49,182,53,67,63,80,75,subjek13
87,30,31,93,30,31,4,15,123,60,70,50,181,54,67,62,80,74,subjek13
90,31,28,98,32,30,9,15,121,61,66,49,184,52,69,66,80,76,subjek13
89,30,30,93,30,32,2,15,122,62,70,49,179,52,66,64,78,73,subjek13
93,30,29,86,29,29,16,37,121,69,61,45,187,48,81,88,64,78,subjek15
93,32,30,87,31,30,13,34,119,69,61,42,176,46,81,84,64,71,subjek15
90,31,30,87,32,31,17,40,116,69,62,46,186,50,80,83,68,72,subjek15
94,33,31,89,33,32,17,38,111,71,64,42,180,46,80,82,67,72,subjek15
82,19,19,85,20,17,41,23,147,55,54,51,168,57,58,73,68,88,subjek16
84,30,28,89,28,27,39,17,152,54,54,53,169,58,58,73,68,85,subjek16
86,31,29,89,29,28,40,20,153,52,55,50,166,55,57,69,68,84,subjek16
86,30,29,89,28,29,38,17,154,53,53,47,164,51,58,68,65,78,subjek16
76,24,24,82,22,23,38,34,107,43,55,48,160,50,60,55,70,70,subjek17
90,26,25,94,26,25,53,33,123,60,56,51,189,54,82,78,79,82,subjek17
77,22,22,81,21,21,53,27,106,50,51,47,160,48,65,61,67,69,subjek17
91,22,21,94,21,19,56,34,118,61,60,53,189,56,78,75,80,84,subjek17
94,29,28,97,28,28,6,18,136,66,65,51,188,53,74,76,70,74,subjek20
93,29,29,96,29,29,7,19,133,60,69,49,187,53,70,78,74,81,subjek20
93,27,24,96,27,26,11,21,134,61,67,49,180,52,68,69,70,73,subjek20
92,32,33,96,32,33,9,20,136,59,70,47,179,51,66,72,74,78,subjek20
68,22,23,74,23,25,49,22,109,43,51,32,130,34,48,46,63,63,subjek23
84,28,29,90,28,30,50,25,125,52,60,40,152,43,57,57,70,71,subjek23
82,28,30,90,29,31,56,27,127,50,60,40,152,42,56,54,72,72,subjek23
83,27,29,90,27,29,58,31,128,52,58,42,153,44,56,56,70,71,subjek23
91,25,24,87,25,24,35,44,128,74,59,57,182,59,73,71,67,61,subjek24
94,24,24,89,24,23,38,44,124,78,61,52,181,54,76,73,68,63,subjek24
93,26,25,87,25,25,40,43,124,74,62,56,180,57,74,71,66,61,subjek24
93,24,24,87,24,23,42,46,124,76,61,53,180,55,77,73,67,61,subjek24
93,32,32,97,33,33,44,22,115,69,75,58,202,63,80,75,92,95,subjek25
92,32,31,96,33,34,44,21,116,69,72,59,202,65,79,74,93,96,subjek25
92,33,32,97,34,33,41,22,116,69,74,60,203,64,79,76,92,95,subjek25
92,32,31,96,32,33,42,20,115,69,75,61,203,66,79,73,92,95,subjek25
77,29,29,79,28,29,20,39,99,61,64,39,148,42,65,54,68,55,subjek26
94,37,36,95,35,37,12,29,121,76,76,46,179,49,76,67,84,70,subjek26
78,29,29,80,27,29,22,40,98,61,63,38,148,42,63,53,70,57,subjek26
75,26,26,79,25,25,28,48,102,61,63,41,149,44,63,52,68,56,subjek26
78,27,26,78,26,27,18,7,109,45,42,37,142,38,58,57,59,60,subjek27
94,33,34,93,31,33,22,10,132,57,51,45,172,47,69,71,71,73,subjek27
94,34,33,93,32,33,23,9,134,56,51,45,171,47,69,70,71,73,subjek27
91,35,32,93,33,33,23,5,134,54,50,47,172,50,70,69,70,73,subjek27
80,22,23,84,21,22,29,6,115,53,58,43,150,45,54,53,62,63,subjek28
80,22,22,83,22,23,30,5,115,52,57,42,150,43,53,56,63,64,subjek28
80,22,22,82,21,23,30,7,115,52,59,42,149,44,53,52,63,64,subjek28
81,21,21,84,21,22,31,4,115,53,59,43,151,45,54,54,64,64,subjek28
78,25,24,80,26,26,45,13,123,50,56,45,160,46,57,59,65,72,subjek29
76,25,23,78,25,26,47,15,124,50,55,40,153,43,57,59,64,69,subjek29
79,21,22,81,23,24,43,13,123,49,61,42,157,45,55,59,68,75,subjek29
77,21,23,81,23,24,44,14,124,47,59,42,156,44,56,60,68,75,subjek29
92,28,27,92,29,29,19,24,129,58,64,60,192,63,70,70,72,73,subjek30
92,29,27,93,28,28,21,25,127,59,65,60,192,62,68,68,73,75,subjek30
91,29,28,93,29,29,23,23,127,59,66,61,197,64,70,68,76,77,subjek30
92,28,28,94,29,28,23,21,128,59,68,62,195,65,69,67,75,76,subjek30
85,28,29,89,28,28,37,5,103,55,68,50,185,52,67,69,79,85,subjek31
85,28,28,88,27,28,38,1,105,55,70,47,185,51,69,68,82,87,subjek31
86,29,29,90,29,29,34,4,102,57,69,50,185,53,67,69,80,85,subjek31
86,28,29,89,27,28,35,1,102,57,68,49,184,52,69,69,80,83,subjek31
92,31,31,93,30,30,19,18,125,61,56,51,178,54,73,71,72,70,subjek32
92,31,31,94,30,31,21,17,125,61,57,51,178,55,74,71,75,73,subjek32
92,31,30,94,30,31,20,18,124,61,56,52,175,55,73,68,72,71,subjek32
93,32,32,94,31,31,23,17,126,62,58,53,180,56,74,74,73,73,subjek32
89,30,29,87,28,29,7,31,114,68,58,48,190,52,77,84,68,76,subjek33
91,19,21,91,22,22,6,30,112,70,59,49,189,53,78,81,65,72,subjek33
88,28,27,86,27,28,6,34,113,69,58,47,183,51,75,79,65,70,subjek33
90,28,29,87,29,29,9,35,114,69,58,50,185,53,75,79,64,70,subjek33
97,28,27,97,28,27,29,7,88,79,75,49,194,54,82,73,82,81,subjek34
82,24,24,83,25,24,30,10,77,65,65,42,163,45,66,60,72,71,subjek34
98,31,30,100,32,30,32,9,93,75,76,49,194,53,79,73,83,83,subjek34
97,31,30,98,31,30,33,12,93,77,75,49,194,54,82,73,81,81,subjek34
95,35,34,95,33,33,8,13,145,67,62,61,203,63,76,80,68,74,subjek35
94,34,33,93,32,32,11,13,143,68,60,57,202,60,79,82,69,75,subjek35
94,33,32,94,31,32,6,17,144,68,61,61,218,65,85,99,72,90,subjek35
93,36,33,92,33,33,7,17,146,68,60,59,208,62,81,85,69,77,subjek35
98,28,28,100,29,30,42,17,115,72,66,57,210,58,83,85,78,79,subjek36
95,28,28,96,29,30,42,15,121,68,64,57,204,59,78,82,78,81,subjek36
95,31,30,98,31,33,45,15,119,68,65,55,204,57,81,83,79,80,subjek36
94,30,30,97,30,32,43,15,117,71,66,56,207,59,81,82,78,79,subjek36
93,30,30,93,30,29,42,43,124,68,65,48,187,51,74,69,80,75,subjek37
92,30,30,93,31,29,37,41,126,69,63,47,183,51,76,67,76,71,subjek37
78,25,26,79,26,26,32,33,105,54,52,39,154,42,63,57,65,61,subjek37
90,24,24,92,23,22,36,38,124,66,62,46,181,50,73,66,77,72,subjek37
79,23,22,79,21,22,47,22,113,60,49,52,162,53,55,58,59,63,subjek38
77,23,22,79,22,23,48,18,112,61,53,53,165,55,55,58,61,65,subjek38
79,20,20,78,20,19,48,17,111,62,53,52,162,53,56,58,58,61,subjek38
78,23,22,80,22,22,48,17,111,62,53,56,162,56,54,57,58,60,subjek38
85,14,14,82,16,13,33,49,115,67,57,50,178,53,77,71,73,65,subjek39
